transaction_id,customer_id,transaction_date,amount
4965,2841,"Jan 28, 2024",397.03
8387,4316,"Apr 05, 2022",324.53
711,531,"Dec 07, 2022",177.76
8618,2702,06-06-2022,303.85
3891,1785,2022-06-02,334.48
899,2540,"Sep 01, 2022",
1077,392,11-12-2022,169.01
2297,2457,06-11-2023,209.37
1474,1552,2022-12-01,352.98
8501,5185,"Jun 29, 2024",407.17
3924,4609,10/07/2023,282.68
170,648,"Dec 28, 2022",374.7
2664,4392,04/23/2023,209.55
9032,3638,18-08-2024,44.18
3431,3514,04 Feb 2024,165.76
2983,2733,,295.17
7540,2180,2024-03-10,17.88
5376,632,2022-05-10,110.96
6851,4115,2022-12-10,221.55
3359,2126,2024-04-12,274.65
2613,838,"Apr 13, 2024",54.13
9743,4012,06/02/2024,239.52
2172,278,2023-12-31,188.46
150,2126,18-02-2023,494.51
1418,2296,27 Feb 2024,491.2
8260,4724,07 Apr 2024,397.58
1155,2539,04/17/2022,273.81
9363,4000,"Nov 25, 2022",86.73
4643,3556,2024-10-07,280.55
4375,941,25 Apr 2024,109.98
6388,3629,01/16/2022,11.69
2260,5174,28-01-2023,182.18
7551,3758,2024-10-08,20.41
5954,13,"Aug 03, 2023",107.86
8180,3144,01/26/2022,55.7
3504,1510,2023-10-25,387.51
8824,91,"Oct 14, 2022",335.45
5860,1368,27-08-2023,292.66
9791,749,01/29/2023,345.37
3403,1819,05 Mar 2022,140.3
5573,3759,02/29/2024,99.93
7249,4804,16 Jul 2024,86.88
7122,2677,26-12-2024,434.5
1132,2023,06/22/2024,399.82
4582,4117,"Jul 16, 2023",458.63
3662,4820,02 Aug 2024,195.8
4936,2582,"Apr 27, 2024",181.29
4868,3930,19-06-2022,121.66
6208,3272,2023-10-18,128.07
636,2663,01/15/2024,308.81
4825,4941,11 Jul 2024,109.56
3759,706,"Dec 03, 2023",164.34
1881,2962,2023-04-12,359.18
7652,1027,27 Mar 2024,332.52
6034,414,02-02-2022,476.14
613,3286,06/16/2023,279.53
7191,1825,2023-09-30,214.94
13,4533,09 Mar 2023,200.17
1921,2897,12/01/2023,421.98
2112,467,05/10/2024,223.46
7743,4395,30-06-2023,334.7
2734,449,"Sep 08, 2023",209.83
2848,4027,16 Jun 2023,448.19
2088,3049,22 Jun 2022,426.79
402,504,2024-04-03,41.83
1120,3396,21 Mar 2023,282.6
5312,2517,05/14/2024,365.77
352,3865,"Aug 24, 2023",170.27
5012,4022,2024-09-12,70.41
3012,4567,2024-12-15,406.46
10039,3281,2022-05-20,61.05
4269,1519,03/09/2024,74.61
6290,3441,23 Dec 2022,421.77
5035,2167,03/29/2023,395.89
8643,3245,2022-08-06,394.3
543,3417,2024-06-21,18.58
6585,709,"Mar 15, 2023",192.05
1026,5150,08-06-2022,303.24
8534,1491,20-09-2024,138.45
4464,2134,29-04-2022,212.82
6956,2244,29 Jun 2024,272.79
7000,1681,10/14/2024,478.93
10079,4749,2024-06-17,168.78
6325,4975,17-04-2023,252.5
2368,2894,14-03-2023,102.12
6063,4912,06-07-2023,51.47
4361,4249,2023-09-02,180.4
1838,2964,2024-02-14,469.43
9186,4945,26 Oct 2024,487.5
9831,3383,"Jan 24, 2024",416.77
4579,1095,22-03-2022,420.21
4630,3747,12/29/2024,380.58
5305,300,2022-10-05,212.26
4531,3393,07-09-2022,124.25
6789,3125,"Aug 12, 2024",447.88
8002,4413,12 Dec 2024,488.71
3691,596,2024-12-03,188.4
7686,3612,02/18/2022,63.59
8946,2828,20 Oct 2022,69.84
4069,1974,2022-08-08,48.0
1511,135,2024-06-23,201.73
5015,3481,01-02-2023,404.96
8769,2474,"Feb 05, 2023",227.58
4161,2876,29-01-2023,357.5
5185,3328,09-07-2024,401.18
9660,671,2023-11-20,INVALID
6930,671,"Jan 23, 2024",86.76
1962,2828,29 Nov 2022,186.17
8463,3290,2024-12-19,53.18
3479,3105,23 Sep 2022,247.9
6376,3223,07 Oct 2024,396.42
9697,123,19 Jul 2024,419.93
7923,1083,09-08-2023,228.74
4562,1839,29 Nov 2024,355.14
780,2668,30 Mar 2023,478.79
8700,2814,10/22/2023,50.27
10159,3856,20-06-2023,188.59
9053,2647,03 Apr 2022,391.48
2053,4601,"Oct 12, 2022",142.11
3877,4646,,176.83
3696,3089,2022-06-05,21.45
5402,4498,"Oct 13, 2022",189.5
3601,4116,2022-03-26,261.12
6842,4489,2023-01-23,329.33
2293,2300,30 Jan 2023,176.57
496,4001,02/17/2022,338.24
5943,3863,26-06-2022,255.98
7008,2057,25 Sep 2022,455.27
9996,2061,"Mar 01, 2024",46.09
3518,228,17-11-2022,60.79
9568,33,13-04-2024,379.21
9962,3818,09 Sep 2022,238.19
5290,1502,25-01-2023,203.18
5338,150,"Jan 27, 2023",180.19
7917,2438,30-10-2024,316.46
3852,4034,09-01-2024,58.95
9014,4752,"Sep 03, 2023",15.1
5835,267,2022-09-20,294.96
319,3882,"Dec 10, 2024",14.81
4274,3893,"May 17, 2023",327.89
7267,3019,2023-10-28,183.41
7200,2423,23-09-2024,141.98
5217,1667,"Apr 06, 2023",168.73
1787,630,"Dec 24, 2022",107.57
6141,4984,05/29/2024,44.93
9713,4262,25-08-2024,146.43
3712,740,26 Apr 2024,338.77
4671,2867,05 Jun 2022,333.76
3516,1101,03-05-2022,384.27
9484,259,04/19/2024,350.77
4339,4977,22 Apr 2022,128.8
5320,1410,04/06/2024,18.42
5746,4961,02/18/2024,354.06
1697,4462,2024-02-05,90.31
8933,2264,"May 05, 2024",262.06
5944,46,18-07-2024,199.32
3659,3312,03/27/2023,458.84
4559,4410,12/25/2022,382.54
9169,2450,26 Mar 2022,285.03
811,2808,09 Jan 2023,145.26
4755,5170,19 Feb 2024,377.56
2223,420,31 Jul 2023,253.35
9283,368,22 Dec 2024,168.86
943,4680,12/30/2023,106.18
10016,36,31 May 2022,469.04
7494,1291,04/19/2024,451.47
526,4383,2024-11-17,486.17
5182,4269,2022-12-17,290.15
2525,944,07/11/2023,399.4
8213,3929,10 Aug 2024,423.33
5529,4098,2023-06-22,301.74
9696,3789,2022-08-15,222.93
1398,3874,"Aug 29, 2023",195.89
7558,3252,2022-11-02,357.33
3233,4624,07 Aug 2022,457.96
6676,2551,22-11-2023,41.31
5589,4041,15 Jan 2023,98.29
9717,926,07 Feb 2022,437.33
3571,104,03/05/2023,330.98
7582,3340,07-01-2025,217.41
9561,4841,19 Oct 2024,143.1
1124,4715,"Nov 22, 2023",445.42
6597,976,12/05/2023,230.65
436,4407,05/04/2022,288.67
8766,964,09/01/2023,390.58
4539,4953,08 Mar 2023,75.57
2902,2391,10 Mar 2024,327.7
285,4642,07/25/2022,382.68
6774,2683,2024-12-21,83.36
5066,817,2024-01-27,62.86
1296,4126,2023-12-07,385.73
8418,4071,"Jul 19, 2023",244.74
3167,4964,22-12-2023,387.97
3882,107,,325.62
7378,1605,02/26/2022,153.43
4369,2494,2023-08-10,196.94
3771,4703,06-02-2024,394.75
3745,729,"Mar 12, 2023",247.88
4266,1352,13 May 2022,218.92
1465,3900,13-04-2023,410.6
8394,2585,31-03-2024,146.34
10444,3007,"Nov 12, 2024",80.27
8941,3676,"Nov 06, 2024",127.26
5564,4476,27 Dec 2022,22.38
2942,2807,02/24/2023,427.72
10404,1691,09/12/2024,38.99
9918,1193,"Jan 28, 2024",261.55
4192,4536,01/17/2023,118.91
3040,1672,"Mar 10, 2023",320.37
8158,1577,02 Aug 2024,314.29
2198,4838,06 Oct 2022,310.11
4616,4418,2023-03-04,174.96
3283,1133,03/29/2023,352.74
3339,5040,2024-08-19,290.07
3926,4634,31 Jan 2022,431.74
10169,3143,08 May 2023,334.92
6266,4039,2024-08-02,467.88
3597,4526,2024-08-05,62.51
210,3963,26 May 2023,421.66
7201,3767,2023-09-06,
9942,3204,04 May 2022,25.19
7034,655,11-01-2024,168.72
7566,4558,02-09-2023,460.07
3111,2139,2023-09-29,434.06
2252,3178,"Sep 13, 2022",405.23
2987,723,24-12-2023,169.37
1901,2270,07/28/2023,260.45
5103,561,01-11-2022,242.24
5208,2608,2024-05-12,55.31
8606,3461,04-06-2024,247.63
3030,52,25-06-2023,442.42
1840,3538,10 Jul 2024,31.03
8871,1103,01/20/2022,91.25
2866,3512,04 Dec 2023,207.36
9829,779,2022-11-20,250.0
818,4703,"Dec 31, 2023",108.0
514,831,"Dec 01, 2022",331.38
7967,3505,"Dec 28, 2022",254.27
108,990,07/25/2024,215.13
6716,2459,24-05-2024,54.33
7271,1169,2024-07-30,121.18
3612,2080,"May 11, 2023",194.65
9162,3635,02-12-2022,50.81
10332,1373,"Aug 20, 2024",112.71
4080,2749,"Jan 20, 2023",
4008,735,28 Sep 2024,213.7
2745,1999,2022-12-29,450.28
678,2704,15 Aug 2023,324.6
1567,1597,11-05-2023,266.52
6642,4002,12-06-2024,13.45
3695,4665,08/25/2024,232.69
4047,4545,"Jan 27, 2023",350.76
4268,4932,07/31/2024,492.69
8683,1258,07 Aug 2023,403.48
6867,2277,08 Mar 2024,28.31
5415,3868,2022-12-01,19.76
7925,2569,"Jan 24, 2023",59.06
3073,2868,04/03/2022,245.24
1995,1252,06/16/2023,271.49
4449,1776,"Dec 09, 2024",142.72
5111,3255,20 Oct 2023,17.54
6354,1153,13 Dec 2022,32.9
1365,1692,2022-05-25,199.13
8947,1335,11/26/2022,369.86
5173,2944,21 Aug 2023,452.3
2403,161,2022-04-20,170.41
1361,4520,11/06/2023,446.06
8291,4012,2023-04-21,235.24
9507,4225,25-10-2022,60.79
4189,809,2024-05-29,16.94
1551,3791,12-07-2024,305.27
4130,1341,02 Sep 2022,436.15
6413,3669,16 Jan 2022,140.96
2640,4075,"Jan 02, 2024",139.3
6262,342,"Jun 11, 2023",34.27
10193,4819,06-02-2024,310.01
9390,4978,2024-02-11,399.85
7324,2128,20-02-2022,224.3
8367,4847,05-05-2024,370.44
1896,3221,2022-11-25,11.6
5237,2661,"Mar 17, 2023",453.37
3650,389,"Sep 05, 2022",395.22
3219,3630,04 Oct 2023,362.23
1438,2837,2022-07-28,362.37
6362,2433,04/17/2024,252.38
501,14,29-09-2022,309.18
7700,4870,02-04-2022,354.96
2835,3241,06/18/2024,154.07
2066,4640,19-07-2022,257.91
2237,1343,"Oct 29, 2022",187.1
9396,1201,01 Sep 2024,17.97
4810,546,"Oct 27, 2024",36.82
1050,4055,05 Aug 2022,118.48
3324,4657,09 Sep 2022,456.87
8539,4973,2022-06-26,483.36
4006,582,"Oct 07, 2024",345.06
3478,3051,2022-07-19,303.75
7674,2605,"Oct 29, 2024",287.14
2373,489,13 Mar 2024,376.68
7982,382,,91.28
2438,2270,2022-09-08,275.13
4747,3591,05 Dec 2022,489.59
6768,1711,27-11-2024,365.35
3212,1280,"Feb 03, 2023",22.57
4398,2172,18-09-2023,209.22
1357,4447,10/08/2022,329.6
4282,4199,2022-08-23,339.34
4945,3777,06-11-2023,111.23
1456,2711,11 May 2022,395.2
3797,496,22 Jan 2022,208.76
404,2185,"Apr 04, 2023",51.14
8754,1185,"Nov 16, 2023",272.84
1976,4529,11/13/2023,34.53
4794,557,"Nov 15, 2024",465.35
3792,2432,02 Aug 2022,114.53
5562,3257,09/10/2024,141.63
967,1760,20-02-2022,232.06
3467,3126,29-01-2024,445.69
10400,2286,13-11-2022,479.85
1654,4028,2022-09-27,245.29
8382,1207,2023-12-07,357.0
1989,1601,19 Jul 2024,305.29
2598,893,15 Oct 2022,190.5
4482,626,,399.27
5805,4626,11/20/2024,102.5
5429,1283,26 Mar 2024,148.21
9633,1710,05-04-2023,411.61
4175,1428,2022-11-25,10.7
7894,4628,17 Jul 2024,261.78
3603,3163,"Feb 16, 2024",403.91
8663,3594,04 Feb 2022,376.4
913,2401,12 Sep 2023,192.13
7473,4394,02/27/2022,111.62
911,502,"Jun 17, 2023",302.14
3160,4987,05 Mar 2022,484.03
2062,3592,"Oct 20, 2024",381.66
5413,3133,10 May 2022,280.23
1750,2489,25 Apr 2022,219.98
2243,541,03/04/2022,391.55
7837,4897,2022-06-29,174.65
482,2005,18-11-2023,85.53
7233,5057,18-12-2024,304.05
4990,1754,2022-03-12,14.05
9947,5134,08/18/2023,322.05
714,980,2023-10-14,328.5
1117,2432,15 Nov 2022,129.4
3857,4833,06-07-2022,340.29
9048,2119,14-12-2022,356.78
9132,86,2022-02-24,218.86
1644,2486,27-01-2022,186.86
6213,2569,01 Jun 2024,120.69
3437,536,2023-02-22,388.48
2802,4885,"Apr 03, 2024",77.22
9756,2910,27 Jul 2022,202.54
1260,2710,2023-10-16,492.36
5516,2742,03 Oct 2023,392.28
3625,1288,04/30/2024,472.41
2269,4050,2022-04-15,283.15
3057,1417,15 Jan 2024,356.71
8425,3428,20 Jun 2022,388.5
2568,3098,2022-08-09,361.91
3002,3137,19 Jul 2024,311.7
1372,3987,2022-05-27,164.95
6401,3006,"Jun 25, 2023",258.11
4882,3039,"Mar 04, 2022",413.7
9919,4595,28-08-2023,431.78
10252,5069,07/22/2022,232.95
749,3627,11/14/2022,390.92
922,2173,"Jul 07, 2024",314.74
1075,2819,"Oct 29, 2023",182.67
2103,1794,02-03-2023,441.57
798,3503,29-10-2022,397.55
7800,3557,,421.84
10098,5037,05-12-2022,261.84
3762,1863,11 Sep 2023,474.03
7916,3763,06/02/2022,342.92
4923,3062,"May 31, 2023",53.82
9236,2042,03/18/2023,432.89
6090,3508,2023-01-21,308.23
1959,4615,24-08-2022,129.6
8060,4795,05/24/2024,36.24
6911,3413,03-11-2023,214.08
357,4277,,165.32
6613,4462,2023-05-15,274.99
643,1323,"Jul 24, 2024",234.31
4515,152,15 Nov 2024,159.32
4197,5164,05/14/2023,223.02
4436,2992,15-03-2023,467.08
5854,2433,10 Dec 2022,442.31
5393,3148,03/20/2023,133.14
8017,473,2024-06-12,197.82
8718,3944,"May 24, 2023",19.18
4859,3245,11/05/2022,76.91
1004,3904,03/08/2023,239.32
4279,4937,2025-01-07,54.93
9970,4105,22-09-2024,167.56
531,2762,17 Sep 2023,474.62
7264,2790,"Nov 16, 2022",194.52
9104,650,14 May 2023,83.53
9854,383,12/10/2024,388.08
4301,730,"Oct 20, 2024",215.7
3580,1187,16 Jul 2023,140.72
6513,2444,"Jul 10, 2024",406.85
3952,1733,2022-02-24,272.41
7612,4356,07/29/2023,483.92
9092,4649,2023-12-30,187.52
9810,3562,2024-08-18,386.08
2458,1673,2023-11-14,189.65
7498,1819,07/09/2022,134.97
2504,1682,02-03-2023,78.46
2564,2119,2022-10-04,481.45
7147,2699,07/12/2024,128.87
238,2716,"Apr 04, 2022",212.56
345,22,12-04-2023,393.85
6154,648,"Jul 27, 2024",367.17
7278,4379,07/16/2024,386.51
9334,2508,"Jan 17, 2022",103.03
111,1036,"Feb 03, 2024",436.03
8372,2267,09/13/2022,206.88
7702,3664,15-11-2022,284.98
4421,2772,2023-06-10,98.78
10422,3686,2023-05-22,250.59
2778,452,2023-05-27,67.22
10309,2898,07-08-2023,222.17
9261,2505,2023-08-31,478.42
1765,4455,04/21/2023,
6417,4810,22 Aug 2022,352.5
2755,1202,"Oct 08, 2022",222.73
4912,654,2022-06-21,144.8
7854,1985,04 Nov 2023,206.36
7853,3026,29-09-2022,307.83
1306,1508,29 Feb 2024,317.33
578,2251,2022-11-28,140.86
679,607,"Jul 25, 2022",234.54
7526,425,2024-10-07,180.91
3333,866,2023-09-26,53.62
7487,2706,2022-08-17,274.32
9729,4348,08-04-2023,244.67
1911,4494,18-04-2022,272.26
571,3580,"Nov 29, 2022",144.65
4757,1007,"Apr 13, 2022",33.33
257,1592,08/20/2022,417.42
1173,3174,2024-06-19,404.41
3161,1190,15 Apr 2024,204.93
744,819,11 Aug 2022,275.76
3713,1131,17-03-2023,249.26
5646,2208,09/21/2023,378.8
1852,4602,11 May 2022,51.57
1558,2681,10 Feb 2022,184.52
2548,1395,09/22/2022,394.72
1870,4870,02-10-2024,261.62
1092,3587,10/30/2024,448.93
870,4425,24-08-2022,180.77
3789,2882,22 Apr 2024,389.59
4201,3626,30-04-2023,379.34
8991,3595,08-12-2024,365.43
7720,3150,2024-11-14,92.39
4221,940,29 Sep 2022,270.47
1433,2215,02-10-2022,351.46
6877,4718,05/21/2023,59.5
4287,2884,07/30/2022,422.66
9512,949,2023-10-06,228.02
8668,2233,05/09/2023,214.25
5936,2225,10 Mar 2024,123.68
855,3543,13 Jul 2024,445.8
5302,660,30-01-2024,334.57
7595,198,04 Jun 2022,284.14
10328,1805,06-01-2023,421.47
2917,5043,"May 01, 2023",231.48
2216,3681,08-03-2024,127.1
6131,3675,09/03/2023,150.44
8616,665,07 Jun 2023,469.44
2717,2429,04/03/2023,416.84
8784,3781,19 Sep 2024,22.45
2846,616,26-03-2024,16.87
7797,1367,2024-02-22,206.54
10418,2999,2023-06-14,411.12
1130,2926,14-07-2022,47.75
2593,3849,2023-01-29,194.86
3000,714,29 Nov 2022,27.24
8576,602,07 Jun 2022,298.67
4214,3089,2022-02-10,99.69
2584,2389,"Mar 15, 2022",473.27
8852,2236,2023-11-07,195.0
5037,556,"May 20, 2022",331.05
4709,4395,2024-12-03,406.13
4360,2469,30-03-2022,450.63
9473,1273,2022-04-20,17.26
7401,1134,11/13/2024,442.81
9035,2930,15 Jan 2022,70.37
1421,1957,08-05-2023,353.25
10051,1587,08/11/2023,346.07
8921,3206,21 Jun 2022,237.63
2266,3961,2024-10-21,389.0
6687,3690,19 Dec 2024,312.78
6136,1055,"Oct 07, 2024",389.49
7496,3148,17 May 2022,220.7
6330,1522,"Feb 23, 2022",485.58
7793,2709,12/22/2024,102.16
1754,4096,2022-07-15,166.62
3366,689,"Jan 28, 2022",467.73
3115,3661,03 Aug 2024,305.77
5751,2808,02/06/2023,415.74
8708,1354,"Feb 20, 2024",176.14
5482,1884,04 Sep 2024,245.77
9251,2662,08 Feb 2024,165.87
8876,912,2023-03-14,100.45
2025,2445,18-01-2024,66.61
2170,2479,28 Dec 2022,469.34
5431,922,07/13/2022,313.8
4447,2117,"Aug 07, 2022",409.87
2300,763,26 Apr 2024,436.06
6,2755,2023-04-08,462.12
4031,2351,2023-12-28,391.61
2134,2927,26-12-2023,336.37
11,3503,2024-05-07,393.48
8868,817,"May 15, 2024",273.16
9559,4600,29-09-2023,195.5
9493,758,05/14/2024,437.95
3829,2417,15-12-2022,355.04
1420,1368,27 Nov 2022,35.49
9511,1897,20-08-2022,86.72
9908,2019,08/25/2022,367.96
8515,4516,"Aug 13, 2023",317.38
5391,1662,11-08-2022,341.65
6686,3588,05/16/2024,440.39
4028,690,09/13/2024,289.46
7615,2283,"Feb 10, 2023",41.59
6583,1490,06/08/2022,423.28
1909,447,"Jan 30, 2024",30.11
65,2409,07/22/2023,314.74
7692,2875,2024-07-26,402.7
8069,1594,"Jul 24, 2024",216.58
3932,1468,08-05-2023,400.7
7204,75,2023-01-20,270.44
2823,4,02-10-2023,196.12
4626,4625,05/25/2023,385.98
867,1488,2022-05-14,59.44
9585,2289,2023-07-13,121.45
5859,3895,"Feb 14, 2024",463.01
2484,746,12-04-2022,438.62
7899,664,10 Jan 2025,192.85
9456,5154,"Jan 16, 2024",91.34
6410,3306,07/16/2023,442.69
7789,531,"Oct 24, 2022",78.24
5154,1071,17-03-2023,52.02
1388,1246,2024-04-18,90.0
6161,3874,02 Jul 2023,11.32
1405,4644,25-10-2023,178.48
8742,3963,04 Mar 2023,75.41
7857,1946,10/09/2022,62.46
9708,5117,19 Mar 2023,288.16
10075,1372,"Mar 26, 2024",216.48
399,4808,07/24/2024,363.85
4824,2130,"Dec 20, 2023",151.8
3305,2439,09/01/2024,326.83
1395,1202,27-12-2022,455.5
9326,7,"Feb 29, 2024",234.52
289,300,2022-05-22,167.51
732,2274,2023-03-21,54.77
2000,4104,2023-07-05,257.21
9272,3944,11 Jul 2024,123.9
4392,1677,01/23/2023,155.35
8528,4193,24-07-2022,443.45
7613,1422,12 Oct 2024,268.1
5369,5054,2022-02-24,489.11
5966,3397,2023-10-02,279.63
5888,1675,,159.29
2071,1609,11-04-2022,55.66
7212,2712,30-10-2024,177.58
8802,2892,2024-08-09,499.13
10244,3521,18 Mar 2022,48.48
6415,4803,"Jul 01, 2024",112.34
5837,637,25-05-2024,138.31
1341,3296,04/30/2022,71.26
9076,225,2022-11-13,INVALID
2036,2072,12 Jul 2024,248.52
5535,4317,"Jan 03, 2025",137.24
8996,1329,,246.99
3267,1611,"Mar 18, 2023",22.15
2894,133,03/25/2023,477.01
3150,1223,08/01/2024,325.03
5605,3709,"Oct 27, 2024",364.17
9444,2682,10 Aug 2023,319.6
6896,3718,2024-04-10,321.96
2320,4820,,11.96
3731,4735,20 Dec 2023,79.35
7792,4027,2022-07-04,314.02
6287,3338,18-04-2022,196.14
487,3229,29-01-2023,352.4
5846,675,20-09-2024,275.69
7104,3449,04/04/2023,431.96
10475,4655,17-05-2022,39.95
6501,2131,11/08/2023,43.67
4614,512,20-03-2024,12.64
2344,1022,05-03-2023,356.38
10194,4224,2024-07-29,38.57
7325,4911,03/18/2024,332.77
485,1306,20-05-2022,178.91
2672,148,,470.03
7779,40,28 Sep 2023,128.43
8640,1693,"Jan 30, 2022",181.97
2665,352,08/14/2022,416.5
2442,2710,15 Jan 2023,59.05
1019,3289,2024-11-25,70.5
8279,425,"Nov 03, 2023",338.87
6126,4225,25-11-2024,247.3
270,4072,27 Dec 2023,366.5
2126,675,"Jan 29, 2022",400.14
5559,4659,2025-01-01,399.41
7734,3343,"Jul 17, 2023",342.36
415,4843,25 Aug 2024,317.05
5930,3429,04/08/2024,230.32
3136,1726,05 Oct 2024,349.73
4048,2184,2022-01-22,340.02
10192,646,07/01/2023,144.77
358,641,10-05-2023,442.81
1376,703,20 Nov 2022,20.52
3411,181,01-09-2023,315.39
5106,441,12/16/2023,491.79
3679,4492,04/05/2022,109.13
6898,1987,29-05-2024,145.6
4056,1209,26-07-2023,323.34
656,265,"Feb 12, 2023",344.19
8234,135,11/27/2024,210.21
5409,1330,10 Jun 2022,485.44
4899,2152,2023-08-07,463.47
3449,3232,08/05/2022,317.03
685,293,14-01-2022,383.05
6939,4733,"Feb 14, 2023",22.81
442,3832,03-11-2024,137.81
3840,2571,08/02/2023,394.62
7436,559,10/04/2024,40.01
4139,2283,"Mar 06, 2023",456.4
1360,1634,"Feb 27, 2023",116.42
4766,3066,"Sep 30, 2022",90.77
6073,2329,16 Apr 2024,368.23
1139,1835,"Aug 30, 2022",237.99
5812,2201,,179.22
8327,2079,01/17/2022,440.31
10277,3356,"Mar 05, 2022",281.65
164,898,22-11-2023,360.96
5134,905,2022-05-05,166.64
8615,2928,"Nov 01, 2022",321.73
9721,4957,02/15/2023,356.69
1591,2655,13 Apr 2022,287.15
2897,278,07-02-2022,476.19
8855,2598,29 Mar 2023,147.28
9406,4849,10-06-2023,393.55
5347,5008,05 Apr 2022,374.55
106,1623,05-08-2022,450.94
8479,2503,2022-05-12,169.51
52,2895,"Mar 25, 2022",274.82
9976,355,2024-09-16,366.74
6289,3346,12/09/2022,60.25
9694,5126,2024-10-14,308.65
4491,406,05 Sep 2024,432.85
10391,578,04 Apr 2024,482.77
4691,5058,2022-09-07,211.88
2202,4414,10 Oct 2024,498.43
4867,4879,14-01-2023,281.51
5428,4282,2022-10-22,385.75
4714,4956,"May 19, 2023",91.67
9661,719,14-09-2023,429.15
5030,5102,03-07-2023,457.44
641,3190,"Sep 16, 2022",280.51
8444,796,14 Jul 2023,297.92
8344,2276,2022-08-26,371.85
4925,4412,16 Sep 2023,377.92
1597,1926,"Jun 25, 2022",55.01
4703,4983,"Jun 30, 2024",402.97
6025,1891,2023-01-04,219.66
9346,4866,29 Jan 2024,111.49
10115,3289,01 Mar 2023,195.22
9262,4707,12 May 2024,206.12
7172,2822,"Jun 19, 2023",458.33
1761,4017,27 May 2023,497.37
2310,653,"Mar 08, 2023",407.67
838,263,21 Jan 2023,480.3
7339,2893,15 Feb 2023,90.2
5588,3785,2024-10-01,353.35
1110,335,18 Jun 2024,130.49
2117,3986,02/12/2022,440.76
9943,2123,15-06-2023,132.25
4215,5063,"Nov 27, 2024",496.52
4064,1530,07-08-2024,445.59
2459,2455,17-02-2024,419.03
9877,1484,"Nov 21, 2023",32.15
3631,993,09/16/2023,31.94
1957,3109,09-12-2024,304.21
6568,2622,"Feb 14, 2024",395.49
7884,439,06/18/2023,368.27
4408,4773,27 Sep 2023,480.04
5459,911,11/11/2023,77.04
5983,4345,03/15/2023,75.4
3873,2760,05-11-2024,441.45
4727,4421,"May 29, 2023",290.84
951,3786,06/07/2022,
9971,112,05-01-2025,125.79
8714,3899,2022-04-23,143.34
9068,1173,08/22/2023,269.41
7375,904,2023-10-09,157.57
4958,3525,15 Feb 2022,54.27
7991,3745,2022-07-28,213.89
9077,345,"Dec 24, 2022",122.06
4264,4640,20-03-2023,477.9
6232,112,03 Oct 2024,77.56
5112,2805,17 Oct 2023,98.73
7827,2109,20-12-2022,442.66
7437,504,2024-08-05,143.25
1449,1942,06-09-2023,391.65
10334,1704,08-05-2022,435.06
1082,1410,02/29/2024,423.91
8012,646,"Jun 14, 2022",385.1
1920,2186,"Oct 28, 2022",464.65
1180,2135,17 Jan 2022,206.7
6786,1051,2024-10-03,196.01
848,1564,24 Sep 2024,378.43
3521,4124,11/09/2022,409.49
1903,418,02/26/2023,490.97
9835,50,09-06-2023,165.75
5567,659,09 Dec 2022,206.03
8108,72,04-05-2022,448.43
6067,407,11/10/2022,329.66
2913,4457,"Nov 27, 2022",206.81
2495,1971,2023-05-26,454.92
1343,3325,2022-10-14,216.36
8165,4167,02/07/2024,455.56
559,646,2024-04-23,175.51
4599,924,27-11-2023,147.89
9460,356,"May 28, 2022",357.72
6019,974,04-07-2022,182.62
7120,1270,"Sep 08, 2024",149.12
7506,1561,21-03-2022,471.27
1938,3655,12 Dec 2024,114.56
830,2968,01/10/2025,173.18
5089,733,"Nov 21, 2022",102.86
796,2097,26 Oct 2023,154.45
6284,3040,25-09-2022,83.21
2767,1574,03/01/2024,390.84
7911,3708,16 Apr 2024,383.0
10114,609,,348.09
4308,3853,2024-06-04,107.6
2935,2953,2024-06-18,380.23
10017,3040,16-09-2022,191.16
1723,4510,10-11-2022,335.67
3702,4580,15-05-2022,417.21
6548,1206,31-12-2024,328.83
8205,4543,05-09-2024,171.59
4669,4369,27 May 2022,325.19
2662,299,"Jun 06, 2022",350.75
4529,1311,12 Mar 2023,474.34
10179,5019,"Nov 11, 2024",386.0
6739,811,2023-10-07,121.68
3632,959,19 Sep 2022,17.3
2468,3561,2024-07-16,122.34
9812,4590,21-03-2023,24.77
6631,5175,"Jul 18, 2022",395.31
3022,3457,2023-10-25,482.62
2751,4639,03/18/2022,308.9
4230,3157,09/18/2022,95.51
2427,794,"Dec 30, 2023",27.94
4403,4426,"Jun 22, 2024",417.29
8882,379,15-03-2023,368.83
456,5052,2022-02-04,
218,2136,11/16/2024,457.06
4115,3752,2022-11-02,120.74
5737,4526,03/24/2022,211.48
4142,1250,29 Jul 2022,408.7
5902,3202,2022-04-26,110.91
788,2584,2024-08-09,230.36
8077,1988,16 Oct 2024,243.35
2688,4599,06-02-2023,325.63
3445,653,17 Oct 2024,227.0
8873,4279,20-07-2024,129.48
7350,3162,08 Dec 2022,310.66
6152,2901,20-01-2023,259.35
5303,4737,2024-04-22,39.44
10063,4186,23 Jun 2023,124.26
6320,2461,2022-06-02,425.33
4258,601,02-01-2025,470.99
3876,1996,03/13/2023,455.56
664,3593,06/24/2022,245.6
8294,1772,20 Nov 2024,199.77
9521,1743,2024-12-11,43.91
6650,1893,"Nov 22, 2024",119.71
3682,4626,2022-03-20,314.7
5918,2523,"Jul 31, 2023",309.27
1486,495,2022-08-27,313.72
7131,2018,01/09/2025,180.04
7964,3240,11/21/2023,178.62
